Trial,Marker,label,area,mask_intensity,weighted_centroid-0,weighted_centroid-1,target_intensity,size_fraction,expressed,DF_expressed,DF_unexpressed,,,, 
2,Positive,230,104,7486.70192307692,430.700534409087,117.961818198164,31405.1057692308,0.894230769230769,True,31405.1057692308,0,,,,
2,Positive,231,98,7743.25510204082,435.104638796899,239.053808515377,26152.7755102041,0.846938775510204,True,26152.7755102041,0,,,,
2,Positive,232,83,6526.10843373494,437.856365626852,354.017695373726,36011.9879518072,0.819277108433735,True,36011.9879518072,0,,,,
2,Positive,233,99,7251.93939393939,440.742667234958,404.873264135543,26239.7676767677,0.808080808080808,True,26239.7676767677,0,,,,
2,Positive,234,214,12201.1822429907,445.876158009814,591.370710590708,30590.9485981308,0.420560747663551,True,30590.9485981308,0,,,,
2,Positive,235,104,9866.15384615385,447.346216669266,569.066503586465,26371.9038461538,0.788461538461538,True,26371.9038461538,0,,,,
2,Positive,236,165,7630.25454545455,451.769364698108,221.264217723385,30323.9151515151,0.63030303030303,True,30323.9151515151,0,,,,
2,Positive,237,112,11249.9910714286,449.799870476088,362.224631924311,24688.9375,0.723214285714286,True,24688.9375,0,,,,
2,Positive,238,173,8913.5260115607,461.826201006459,167.363320666131,22663.5028901734,0.473988439306358,True,22663.5028901734,0,,,,
2,Positive,239,109,9426.66055045872,462.180434956098,443.018835899742,25367.0458715596,0.752293577981651,True,25367.0458715596,0,,,,
2,Positive,240,99,5997.56565656566,462.022202610824,117.06699519502,22278.9292929293,0.818181818181818,True,22278.9292929293,0,,,,
2,Positive,241,26,3595.11538461538,460.220117039145,678.321526002161,16376.1538461538,0,False,0,16376.1538461538,,,,
2,Positive,242,117,3022.93162393162,467.631243231934,42.9788002250603,20410.1965811966,0.623931623931624,True,20410.1965811966,0,,,,
2,Positive,243,100,8235.76,468.019933800888,474.878885494478,23815.11,0.84,True,23815.11,0,,,,
2,Positive,244,75,4450.56,469.30968087911,666.494811139872,18366.6533333333,0,False,0,18366.6533333333,,,,
2,Positive,245,95,8423.71578947368,477.9675165229,584.604245157469,22725.7263157895,0.863157894736842,True,22725.7263157895,0,,,,
2,Positive,246,130,5453.95384615385,481.454799200016,211.314724391902,38299.2846153846,0.538461538461538,True,38299.2846153846,0,,,,
2,Positive,247,120,8964.73333333333,481.910952919217,492.066386990504,29524.5583333333,0.691666666666667,True,29524.5583333333,0,,,,
2,Positive,248,50,4721.22,479.310174065178,451.343025743346,18857.84,0,False,0,18857.84,,,,
2,Positive,249,61,2839.55737704918,485.24695605988,26.8250939594603,20068.9672131148,0.622950819672131,True,20068.9672131148,0,,,,
2,Positive,250,43,7175.3023255814,485.70957872288,508.984034381502,26867.1395348837,0.813953488372093,True,26867.1395348837,0,,,,
2,Positive,251,43,5716.53488372093,485.804048638995,677.428247718776,23733.5813953488,0.837209302325581,True,23733.5813953488,0,,,,
2,Positive,252,22,3443.63636363636,486.124604012672,620.994733368532,14676.5909090909,0,False,0,14676.5909090909,,,,
2,Positive,253,49,2844.38775510204,486.143390134529,321.836190134529,17597.5306122449,0.36734693877551,True,17597.5306122449,0,,,,
2,Positive,1,4,2309.25,0.250297715708563,19.0169968604525,10048,0,False,0,10048,,,,
2,Positive,2,77,3267.02597402597,1.83400845123052,92.1630578666805,14948.4805194805,0.584415584415584,True,14948.4805194805,0,,,,
2,Positive,3,5,2390.6,0.412616079645277,134.802309043755,10380.2,0,False,0,10380.2,,,,
2,Positive,4,31,2752.77419354839,2.40704977969438,187.250445298584,10573.6129032258,0,False,0,10573.6129032258,,,,
2,Positive,5,56,2763.875,0.800758510631425,334.873669860509,14592.8392857143,0.714285714285714,True,14592.8392857143,0,,,,
2,Positive,7,6,1922.16666666667,0.484002427815833,513.012832740831,10017.6666666667,0,False,0,10017.6666666667,,,,
2,Positive,9,18,1241.88888888889,0.726447168292028,813.575646416749,11854.6666666667,0,False,0,11854.6666666667,,,,
2,Positive,10,82,3822.86585365854,7.272264135896,304.016020416301,18811.9390243902,0.963414634146341,True,18811.9390243902,0,,,,
2,Positive,11,5,2028.6,3.99211278714384,552.998718327911,11223.4,0,False,0,11223.4,,,,
2,Positive,12,61,1741.77049180328,6.15473232437317,946.90617235148,28758.7868852459,1,True,28758.7868852459,0,,,,
2,Positive,13,39,2176.76923076923,6.88178198694843,501.258239687139,10172.8461538462,0,False,0,10172.8461538462,,,,
2,Positive,14,91,4775.04395604396,9.97940068441922,154.007670374129,19001.6373626374,0.857142857142857,True,19001.6373626374,0,,,,
2,Positive,16,57,2629.19298245614,10.18259888966,116.380298136978,10269.3859649123,0,False,0,10269.3859649123,,,,
2,Positive,17,92,3881.3152173913,11.0626300475242,460.138355163114,21610.4891304348,0.945652173913044,True,21610.4891304348,0,,,,
2,Positive,18,47,1902.12765957447,11.4284228187919,590.402628635347,10909.7659574468,0,False,0,10909.7659574468,,,,
2,Positive,19,89,4868.16853932584,15.5594356366859,267.643713922362,29639.4269662921,0.97752808988764,True,29639.4269662921,0,,,,
2,Positive,20,89,4252.88764044944,17.1269884044417,28.4036305801478,18833.7640449438,0.98876404494382,True,18833.7640449438,0,,,,
2,Positive,21,61,2802.83606557377,20.8506196884888,224.536365391027,10259.5245901639,0,False,0,10259.5245901639,,,,
2,Positive,22,91,2852.59340659341,23.1872712704075,672.943510050619,12127.3736263736,0.175824175824176,True,12127.3736263736,0,,,,
2,Positive,23,41,1635.56097560976,21.459497748218,724.35174028453,11079.8048780488,0,False,0,11079.8048780488,,,,
2,Positive,24,109,3004.30275229358,25.6200922835444,319.68350286592,10827.5871559633,0,False,0,10827.5871559633,,,,
2,Positive,25,8,1278.375,19.9823017502689,802.488510804733,11224,0,False,0,11224,,,,
2,Positive,26,9,2751,23.014661335272,300.029363059897,11703.3333333333,0,False,0,11703.3333333333,,,,
2,Positive,27,69,2701.26086956522,26.0778112207396,428.987531319244,10499.7826086957,0,False,0,10499.7826086957,,,,
2,Positive,28,10,1707.4,26.2832962398969,595.317441724259,10868.1,0,False,0,10868.1,,,,
2,Positive,29,45,1708.2,28.5608502777453,773.853464985885,17491.8888888889,1,True,17491.8888888889,0,,,,
2,Positive,30,17,2421.05882352941,28.2330531123961,1.53979785217941,12785.4705882353,0.705882352941176,True,12785.4705882353,0,,,,
2,Positive,31,95,7350.01052631579,32.1724036199017,175.933324835911,55232.7894736842,0.989473684210526,True,55232.7894736842,0,,,,
2,Positive,32,6,2445.66666666667,27.9916859751942,385.515401390214,9704.16666666667,0,False,0,9704.16666666667,,,,
2,Positive,33,10,1298.4,28.0091651263093,884.231284658041,11890.7,0,False,0,11890.7,,,,
2,Positive,34,22,2790.95454545455,31.5007573166561,115.114916695168,10591.8636363636,0,False,0,10591.8636363636,,,,
2,Positive,35,204,7557.61764705882,40.822878358026,131.840841016141,15036.5392156863,0.485294117647059,True,15036.5392156863,0,,,,
2,Positive,36,67,2911.89552238806,35.3217425178245,394.572950891095,10030.7164179104,0,False,0,10030.7164179104,,,,
2,Positive,37,64,2532.125,36.2035037271067,509.68354149183,10307.71875,0,False,0,10307.71875,,,,
2,Positive,38,4,1484,32.5005053908356,737.515667115903,11357.75,0,False,0,11357.75,,,,
2,Positive,39,28,2786.39285714286,35.4809725836014,151.46381009754,10987.0714285714,0,False,0,10987.0714285714,,,,
2,Positive,40,88,3035.98863636364,37.966212144464,756.744369626488,23504.7613636364,0.977272727272727,True,23504.7613636364,0,,,,
2,Positive,41,4,2312.25,34.4763758244135,28.5027570548167,11415,0,False,0,11415,,,,
2,Positive,42,8,1530.625,38.5015924867293,722.993956717027,11398.875,0,False,0,11398.875,,,,
2,Positive,44,13,2492.15384615385,38.9888882029755,325.685906537441,11213.8461538462,0,False,0,11213.8461538462,,,,
2,Positive,45,89,2902.24719101124,47.696860240031,844.564289585753,26853.3707865169,0.955056179775281,True,26853.3707865169,0,,,,
2,Positive,46,70,2434.85714285714,48.2593229288899,570.879711335367,19197.8285714286,1,True,19197.8285714286,0,,,,
2,Positive,47,18,2071.27777777778,46.7924255022396,481.697905211491,9821.05555555556,0,False,0,9821.05555555556,,,,
2,Positive,48,57,2989.19298245614,50.7696379941779,312.922973988168,16918.3333333333,1,True,16918.3333333333,0,,,,
2,Positive,49,87,5151.34482758621,52.525324265285,273.398215397385,22817.0574712644,1,True,22817.0574712644,0,,,,
2,Positive,50,90,5247.54444444444,52.7120282714243,418.06318299141,29578.6777777778,0.988888888888889,True,29578.6777777778,0,,,,
2,Positive,51,87,3090.36781609195,53.206704554753,630.51800180018,22920.7356321839,1,True,22920.7356321839,0,,,,
2,Positive,52,81,2521.16049382716,53.8002536554791,764.739033562831,21574.0864197531,1,True,21574.0864197531,0,,,,
2,Positive,53,94,1949.25531914894,55.9427713802325,926.381258527534,28485.9468085106,0.808510638297872,True,28485.9468085106,0,,,,
2,Positive,54,25,2595.48,54.0697212076379,354.445744139812,10629.04,0,False,0,10629.04,,,,
2,Positive,55,39,2514.07692307692,57.1513732929454,367.101265693684,10430.3333333333,0,False,0,10430.3333333333,,,,
2,Positive,56,11,2935.72727272727,56.8215093054222,129.625367726752,11390.1818181818,0,False,0,11390.1818181818,,,,
2,Positive,57,96,3088.53125,65.0506780798586,107.304473202271,14098.4166666667,0.739583333333333,True,14098.4166666667,0,,,,
2,Positive,58,60,1829.31666666667,63.4820105868312,740.910203263514,11889.7,0,False,0,11889.7,,,,
2,Positive,59,18,2529.94444444444,62.318408397198,137.238762379499,11278.5,0,False,0,11278.5,,,,
2,Positive,60,12,2446.5,67.5023162340759,196.511274609987,10826.8333333333,0,False,0,10826.8333333333,,,,
2,Positive,61,9,2449.55555555556,68.0114760047174,353.007030753878,10743,0,False,0,10743,,,,
2,Positive,62,11,2425.54545454545,68.9154079682171,392.313781342528,10369.5454545455,0,False,0,10369.5454545455,,,,
2,Positive,63,47,2522.42553191489,71.5995242674224,451.552659547548,10036.4680851064,0,False,0,10036.4680851064,,,,
2,Positive,64,76,2506.36842105263,72.2604208227463,597.376231074526,10743.0131578947,0,False,0,10743.0131578947,,,,
2,Positive,65,41,1695.41463414634,70.9024916561169,777.299976982392,12980.1951219512,0,False,0,12980.1951219512,,,,
2,Positive,66,114,9021.37719298246,76.2078454975852,282.096582483905,28673.9736842105,0.68421052631579,True,28673.9736842105,0,,,,
2,Positive,67,91,4544.45054945055,74.9609764354544,316.858866628783,25247.043956044,0.945054945054945,True,25247.043956044,0,,,,
2,Positive,68,89,3268.67415730337,74.6355323946761,662.560825954241,15769.4719101124,0.808988764044944,True,15769.4719101124,0,,,,
2,Positive,69,86,3262.86046511628,74.7979195027904,948.446162947336,44208.8372093023,1,True,44208.8372093023,0,,,,
2,Positive,70,108,4931,78.1095919992189,70.4199321000173,28010.7685185185,0.981481481481482,True,28010.7685185185,0,,,,
2,Positive,71,95,5514.75789473684,78.8436635095877,699.273186588331,40920.5473684211,0.884210526315789,True,40920.5473684211,0,,,,
2,Positive,72,68,4408.45588235294,79.4589408723209,3.31253106496539,22416.6176470588,0.75,True,22416.6176470588,0,,,,
2,Positive,73,54,2769.62962962963,78.9243982348222,199.404981278417,10658.5185185185,0,False,0,10658.5185185185,,,,
2,Positive,74,14,1399.71428571429,76.5421004286589,880.714584609104,12440.2857142857,0,False,0,12440.2857142857,,,,
2,Positive,75,6,2414.66666666667,77.1856018774158,161.80894533407,10791.3333333333,0,False,0,10791.3333333333,,,,
2,Positive,76,24,2779.04166666667,79.1644151910881,800.536650823875,19040.25,0.541666666666667,True,19040.25,0,,,,
2,Positive,77,70,2777.4,80.8295168142868,495.557114053226,10607.4142857143,0,False,0,10607.4142857143,,,,
2,Positive,78,69,2582.98550724638,83.642914052944,548.732710154523,10767.0434782609,0,False,0,10767.0434782609,,,,
2,Positive,79,12,2464,81.975716991342,150.511972402597,10853.5,0,False,0,10853.5,,,,
2,Positive,80,12,2647.08333333333,82.5935463560523,220.248040295923,10428.1666666667,0,False,0,10428.1666666667,,,,
2,Positive,81,86,3305.37209302326,87.4668721109399,678.789813622644,23275.6511627907,1,True,23275.6511627907,0,,,,
2,Positive,82,129,7839.33333333333,88.588357853559,796.895621760275,38378.5271317829,1,True,38378.5271317829,0,,,,
2,Positive,83,7,2330.71428571429,85.960036775973,95.2744713453877,11810.5714285714,0,False,0,11810.5714285714,,,,
2,Positive,84,82,2547.60975609756,88.4430551832421,946.570649676406,34838.1341463415,0.939024390243902,True,34838.1341463415,0,,,,
2,Positive,85,73,4466.57534246575,91.1774888057413,281.589014291848,26997.9452054795,0.958904109589041,True,26997.9452054795,0,,,,
2,Positive,86,71,1774.7323943662,91.1068837991842,844.740028252623,13041.5211267606,0,False,0,13041.5211267606,,,,
2,Positive,87,43,3345.27906976744,92.4135852676803,5.8543521936502,24268.2790697674,1,True,24268.2790697674,0,,,,
2,Positive,88,15,2116.8,91.749433106576,650.677406147644,11474,0,False,0,11474,,,,
2,Positive,89,26,2081.42307692308,92.4318051628878,658.311011327309,12057.9230769231,0,False,0,12057.9230769231,,,,
2,Positive,90,60,2093.65,94.6855491605569,871.885924899896,13102.15,0,False,0,13102.15,,,,
2,Positive,91,17,2658.58823529412,96.5755597840517,317.153885299584,11612.8235294118,0,False,0,11612.8235294118,,,,
2,Positive,92,80,1963.6375,99.8036042803216,913.623498481772,19352.3,0.9875,True,19352.3,0,,,,
2,Positive,93,59,2844.38983050847,99.5622426542883,406.008580673225,11014.8644067797,0,False,0,11014.8644067797,,,,
2,Positive,94,90,4355.73333333333,100.599052079507,574.270042549284,12226.4222222222,0.422222222222222,True,12226.4222222222,0,,,,
2,Positive,95,16,2529.0625,101.494328431978,205.988162609663,10679.25,0,False,0,10679.25,,,,
2,Positive,96,85,3146.25882352941,106.37928894074,82.845444823357,17061.8823529412,0.952941176470588,True,17061.8823529412,0,,,,
2,Positive,97,73,2235.78082191781,106.401134720486,871.018699605421,14342.9726027397,0.383561643835616,True,14342.9726027397,0,,,,
2,Positive,98,22,2346.81818181818,105.882645748596,68.0921557234166,11756.7727272727,0,False,0,11756.7727272727,,,,
2,Positive,99,95,5006.48421052632,107.568862275449,490.01635773397,23778.9052631579,0.968421052631579,True,23778.9052631579,0,,,,
2,Positive,100,84,4839.77380952381,109.648938237472,250.936594341038,19420.0714285714,0.928571428571429,True,19420.0714285714,0,,,,
2,Positive,101,32,2444.28125,107.779766546914,449.040131940627,11409.125,0,False,0,11409.125,,,,
2,Positive,102,19,2585.94736842105,107.783974111086,191.99947082409,10783.2631578947,0,False,0,10783.2631578947,,,,
2,Positive,104,77,2938.63636363636,111.587457739476,523.247826759474,18792.4415584416,0.987012987012987,True,18792.4415584416,0,,,,
2,Positive,105,23,2594.5652173913,111.181231671554,338.73642228739,11329.1739130435,0,False,0,11329.1739130435,,,,
2,Positive,106,14,2389.92857142857,111.712693146836,556.504886577602,11412.5714285714,0,False,0,11412.5714285714,,,,
2,Positive,107,92,4049.13043478261,116.841321271341,13.611900032213,24978.1195652174,0.902173913043478,True,24978.1195652174,0,,,,
2,Positive,108,23,2630.91304347826,118.653385334898,219.769512981111,10586.8695652174,0,False,0,10586.8695652174,,,,
2,Positive,109,41,1425.14634146341,122.934743543667,922.265099005665,12943.3170731707,0,False,0,12943.3170731707,,,,
2,Positive,110,86,4108.89534883721,126.684748065032,667.416453242398,28475.1279069767,1,True,28475.1279069767,0,,,,
2,Positive,111,42,2835.38095238095,129.807760777925,70.3758208353627,11965.0238095238,0,False,0,11965.0238095238,,,,
2,Positive,112,28,1491.03571428571,127.525761096074,826.851996455005,11649,0,False,0,11649,,,,
2,Positive,113,89,4438.65168539326,133.241243924666,100.968079181855,25405.0786516854,0.898876404494382,True,25405.0786516854,0,,,,
2,Positive,114,60,2664.13333333333,132.043065912617,531.615797507632,16404.3166666667,0.966666666666667,True,16404.3166666667,0,,,,
2,Positive,115,76,1870.92105263158,135.721829945847,871.664371615444,21800.3289473684,1,True,21800.3289473684,0,,,,
2,Positive,116,90,4848.16666666667,136.598553863431,83.3488764366828,26994.5333333333,0.955555555555556,True,26994.5333333333,0,,,,
2,Positive,117,5,2538.6,134.606633577562,158.821240053573,11377,0,False,0,11377,,,,
2,Positive,118,94,4955.36170212766,144.466425792823,555.009787378382,25138.7021276596,0.968085106382979,True,25138.7021276596,0,,,,
2,Positive,119,94,2743.77659574468,145.105480487758,947.084644165714,26073.3404255319,0.957446808510638,True,26073.3404255319,0,,,,
2,Positive,120,10,2911,142.266781174854,108.247234627276,15419.8,0,False,0,15419.8,,,,
2,Positive,121,19,1573.57894736842,143.113887216536,788.645093317279,11285.1052631579,0,False,0,11285.1052631579,,,,
2,Positive,122,17,2670.94117647059,146.103752807999,274.415385631855,11021.3529411765,0,False,0,11021.3529411765,,,,
2,Positive,123,109,7328.74311926606,151.34216663558,456.101982516997,29303.6513761468,0.89908256880734,True,29303.6513761468,0,,,,
2,Positive,124,72,3021.04166666667,150.914920810059,574.760503873296,11875.8333333333,0,False,0,11875.8333333333,,,,
2,Positive,125,89,3974.24719101124,152.944708629717,146.017822610741,28006.7752808989,1,True,28006.7752808989,0,,,,
2,Positive,126,41,2797.34146341463,151.432527399709,247.44381860826,11012.1707317073,0,False,0,11012.1707317073,,,,
2,Positive,127,46,1931.78260869565,152.860930431456,722.008248745245,11298.3043478261,0,False,0,11298.3043478261,,,,
2,Positive,128,38,2494.92105263158,152.531574672756,494.003522946618,11744.1578947368,0,False,0,11744.1578947368,,,,
2,Positive,129,8,2791.5,151.893784703564,269.87264911338,10860.625,0,False,0,10860.625,,,,
